date,season,neutral,playoff,team1,team2,elo1_pre,elo2_pre,elo_prob1,elo_prob2,elo1_post,elo2_post,rating1_pre,rating2_pre,pitcher1,pitcher2,pitcher1_rgs,pitcher2_rgs,pitcher1_adj,pitcher2_adj,rating_prob1,rating_prob2,rating1_post,rating2_post,score1,score2
2022-09-05,2022,0,,COL,MIL,1457.77532172643,1516.94948368443,0.44955254646659176,0.5504474535334083,,,1452.32675717776,1527.25750090565,Ryan Feltner,Freddy Peralta,47.1007561272729,56.2335284322558,-12.630827458180432,11.33798000016936,0.3930244950393378,0.6069755049606622,,,,
2022-09-05,2022,0,,NYY,MIN,1563.36700424747,1497.8201934419,0.6260885661811144,0.3739114338188856,,,1572.17224857461,1505.97177876253,Jameson Taillon,Chris Archer,54.1691741415795,50.3695306900502,-8.43278019114197,-4.972721110590312,0.6218181154194111,0.3781818845805889,,,,
2022-09-05,2022,0,,BAL,TOR,1503.06695499972,1543.70686835246,0.47607153255209633,0.5239284674479037,,,1486.41625161535,1547.89167739423,Jordan Lyles,Kevin Gausman,49.8475633857493,56.772395365608,-1.82258879193327,17.57157587466012,0.4214108770216858,0.5785891229783142,,,,
2022-09-05,2022,0,,PIT,NYM,1422.23721231591,1557.28122880607,0.34542271283210063,0.6545772871678994,,,1423.35623245638,1562.21796020713,Mitch Keller,Jacob deGrom,46.9594700431762,67.9671085628236,-1.8670820114322426,60.42620886866009,0.26746602229411276,0.7325339777058872,,,,
2022-09-04,2022,0,,LAD,SDP,1619.76697157209,1506.35829255081,0.6880434210640044,0.3119565789359956,,,1619.58362604847,1519.75273373559,Andrew Heaney,Mike Clevinger,52.3825933080605,55.2401852357841,-17.04652120072371,14.751278408072599,0.6294329811672323,0.37056701883276766,,,,
2022-09-04,2022,0,,ARI,MIL,1475.65083386569,1516.94948368443,0.475125792705962,0.524874207294038,,,1470.15006842436,1527.25750090565,Madison Bumgarner,Adrian Houser,47.2566922547346,47.9757201186779,-20.866280216176524,-27.47371907364679,0.46193722613791116,0.5380627738620889,,,,
2022-09-04,2022,0,,ANA,HOU,1464.16380611447,1578.16110976691,0.3733045495363655,0.6266954504636345,,,1482.97256196986,1569.82486908797,Tucker Davidson,Justin Verlander,45.4003129461105,64.0077870388336,-30.280634219923886,35.27246990666255,0.3231876449687659,0.6768123550312342,,,,
2022-09-04,2022,0,,SFG,PHI,1513.29490895331,1533.29589664927,0.5057547871907396,0.49424521280926037,,,1503.32216831074,1538.29282238671,Carlos Rodon,Ranger Suarez,59.7969665638682,55.279180723509,29.373946655536045,-3.5105219788665316,0.5314947610549153,0.46850523894508467,,,,
2022-09-04,2022,0,,CLE,SEA,1522.11014741813,1529.66882890621,0.523643313294501,0.476356686705499,,,1514.53131081499,1519.08915266924,Cal Quantrill,George Kirby,54.2032445133759,52.6863052927705,2.9206433572844968,6.4782265097549,0.5228438266137523,0.4771561733862477,,,,
2022-09-04,2022,0,,STL,CHC,1550.52361407937,1469.2591068075,0.647016666790621,0.352983333209379,,,1532.43238869835,1471.36043989285,Miles Mikolas,,54.4105233534506,,8.262323552259936,,0.6282030991257644,0.37179690087423556,,,,
2022-09-04,2022,0,,CHW,MIN,1506.47761733942,1497.8201934419,0.5468598869889367,0.4531401130110633,,,1514.76839775858,1505.97177876253,Lucas Giolito,Dylan Bundy,51.1009103472158,50.601995381015,-8.010855047506404,-3.880137063055734,0.5411601918272629,0.45883980817273706,,,,
2022-09-04,2022,0,,TBD,NYY,1545.21848370718,1563.36700424747,0.5084201597489076,0.49157984025109236,,,1532.57742462304,1572.17224857461,Corey Kluber,Frankie Montas,52.8818719879843,54.1163147257,-6.10328201791373,-8.681219445775602,0.48127595444485544,0.5187240455551445,,,,
2022-09-04,2022,0,,NYM,WSN,1557.28122880607,1429.16021889296,0.7059259885002651,0.2940740114997349,,,1562.21796020713,1434.73453943147,Taijuan Walker,Patrick Corbin,51.5371776826192,40.9928875623578,-16.794466268300575,-20.721332952001013,0.7098413244602768,0.2901586755397232,,,,
2022-09-04,2022,0,,DET,KCR,1450.28206518784,1454.8618755621,0.5279188295389112,0.4720811704610888,,,1452.9090698157,1453.19687131175,Matt Manning,Jonathan Heasley,50.817981338951,44.9866592721775,0.4874530686044132,-19.909657201791426,0.5631395337239987,0.4368604662760013,,,,
2022-09-04,2022,0,,CIN,COL,1465.28421435019,1457.77532172643,0.5452210336581034,0.45477896634189663,,,1468.71288510547,1452.32675717776,,Jose Urena,,43.7597784980613,,-28.33342231547496,0.5925187047710528,0.40748129522894716,,,,
2022-09-04,2022,0,,BOS,TEX,1493.31999130187,1485.57122151403,0.545563399468499,0.45443660053150103,,,1507.19860429401,1481.62308362923,Kutter Crawford,Dane Dunning,47.4693438307108,52.7286617072743,-18.80718802513078,6.456478400075006,0.5349305765637217,0.46506942343627833,,,,
2022-09-04,2022,0,,BAL,OAK,1503.06695499972,1453.531011644,0.6042742947351499,0.39572570526485007,,,1486.41625161535,1435.25872046885,Spenser Watkins,Cole Irvin,48.8442935911966,53.9967796607875,-6.537956826330929,20.883342265884426,0.5682689145626262,0.4317310854373738,,,,
2022-09-04,2022,0,,ATL,FLA,1577.92179532897,1463.90632465534,0.6887926588725757,0.3112073411274243,,,1575.4411920904,1474.65666233872,Max Fried,Pablo Lopez,61.1000624959141,52.8754312484649,27.571726212432175,-2.738278322976323,0.709466812392816,0.29053318760718405,,,,
2022-09-04,2022,0,,PIT,TOR,1422.23721231591,1543.70686835246,0.36329750304187547,0.6367024969581245,,,1423.35623245638,1547.89167739423,JT Brubaker,Jose Berrios,49.505967308986,51.3870494986412,10.101455137873808,-7.73954970008385,0.3831906198391956,0.6168093801608043,,,,
2022-09-03,2022,0,,LAD,SDP,1619.76697157209,1506.35829255081,0.6880434210640044,0.3119565789359956,,,1619.58362604847,1519.75273373559,Tony Gonsolin,Sean Manaea,58.4934990750254,48.4737902233769,11.67473590401131,-17.050778150241218,0.706446022912999,0.29355397708700104,,,,
2022-09-03,2022,0,,ANA,HOU,1464.16380611447,1578.16110976691,0.3733045495363655,0.6266954504636345,,,1482.97256196986,1569.82486908797,Reid Detmers,Jose Urquidy,51.852628234126,54.6660124119198,0.04524763374895784,-8.633870839832294,0.4226642295459545,0.5773357704540455,,,,
2022-09-03,2022,0,,ARI,MIL,1475.65083386569,1516.94948368443,0.475125792705962,0.524874207294038,,,1470.15006842436,1527.25750090565,Zac Gallen,Corbin Burnes,59.5732779688105,61.2912067667835,37.0216726399802,35.109068172449554,0.4552272811246643,0.5447727188753357,,,,
2022-09-03,2022,0,,ATL,FLA,1577.92179532897,1463.90632465534,0.6887926588725757,0.3112073411274243,,,1575.4411920904,1474.65666233872,Jake Odorizzi,Edward Cabrera,50.2535001314042,53.8370977446793,-23.407116900764358,1.7815542092313508,0.6395288594501705,0.36047114054982954,,,,
2022-09-03,2022,0,,STL,CHC,1550.52361407937,1469.2591068075,0.647016666790621,0.352983333209379,,,1532.43238869835,1471.36043989285,Adam Wainwright,Adrian Sampson,57.6056934871497,47.7317970547874,23.27962318064571,-10.54771363710356,0.6647287833378908,0.33527121666210924,,,,
2022-09-03,2022,0,,NYM,WSN,1557.28122880607,1429.16021889296,0.7059259885002651,0.2940740114997349,,,1562.21796020713,1434.73453943147,Max Scherzer,Paolo Espino,63.0202123170081,46.8421827087628,37.17579651332726,6.770354236102478,0.740205412531909,0.25979458746809103,,,,
2022-09-03,2022,0,,CLE,SEA,1522.11014741813,1529.66882890621,0.523643313294501,0.476356686705499,,,1514.53131081499,1519.08915266924,Aaron Civale,Robbie Ray,51.3940253588411,55.8476761124924,-10.28268666902907,21.336669362447843,0.48248277578267,0.51751722421733,,,,
2022-09-03,2022,0,,CHW,MIN,1506.47761733942,1497.8201934419,0.5468598869889367,0.4531401130110633,,,1514.76839775858,1505.97177876253,Dylan Cease,,58.4741463384408,,26.64335411125107,,0.5868943972673001,0.4131056027326999,,,,
2022-09-03,2022,0,,BAL,OAK,1503.06695499972,1453.531011644,0.6042742947351499,0.39572570526485007,,,1486.41625161535,1435.25872046885,Austin Voth,Zach Logue,50.5532965754256,44.9164331559295,1.4943571995453482,-21.79428630694821,0.638001770051069,0.36199822994893105,,,,
2022-09-03,2022,0,,CIN,COL,1465.28421435019,1457.77532172643,0.5452210336581034,0.45477896634189663,,,1468.71288510547,1452.32675717776,Nick Lodolo,German Marquez,50.9417069010208,53.083878496956,6.672215883391044,15.489847679330113,0.5453061070499059,0.4546938929500941,,,,
2022-09-03,2022,0,,PIT,TOR,1422.23721231591,1543.70686835246,0.36329750304187547,0.6367024969581245,,,1423.35623245638,1547.89167739423,Roansy Contreras,Ross Stripling,48.1316815680273,54.9172125843713,3.6423121553678954,8.85221680284763,0.3523514292561067,0.6476485707438933,,,,
2022-09-03,2022,0,,TBD,NYY,1545.21848370718,1563.36700424747,0.5084201597489076,0.49157984025109236,,,1532.57742462304,1572.17224857461,Jeffrey Springs,Domingo German,54.0671169506379,52.9619682197159,-0.5326306934417829,-14.106648023900878,0.4970918582929931,0.5029081417070069,,,,
2022-09-03,2022,0,,DET,KCR,1450.28206518784,1454.8618755621,0.5279188295389112,0.4720811704610888,,,1452.9090698157,1453.19687131175,Drew Hutchison,Daniel Lynch,46.1617724148613,48.6924549163524,-21.396728874617196,-2.49241767416937,0.5069186643943423,0.4930813356056577,,,,
2022-09-03,2022,0,,BOS,TEX,1493.31999130187,1485.57122151403,0.545563399468499,0.45443660053150103,,,1507.19860429401,1481.62308362923,Brayan Bello,Cole Ragans,46.242108497568,47.407179776429,-24.57519409090194,-18.554486674897912,0.562354117855009,0.437645882144991,,,,
2022-09-03,2022,0,,SFG,PHI,1513.29490895331,1533.29589664927,0.5057547871907396,0.49424521280926037,,,1503.32216831074,1538.29282238671,Jakob Junis,Noah Syndergaard,50.603303366839,52.2404476617141,-13.836270370501207,-17.792567369302564,0.48990689997962933,0.5100931000203707,,,,
2022-09-02,2022,0,,SFG,PHI,1513.29490895331,1533.29589664927,0.5057547871907396,0.49424521280926037,,,1503.32216831074,1538.29282238671,Alex Cobb,Kyle Gibson,52.199313615797,51.9539884909388,-6.335022200398597,-19.138925471946486,0.50650834301314,0.49349165698686004,,,,
2022-09-02,2022,0,,LAD,SDP,1619.76697157209,1506.35829255081,0.6880434210640044,0.3119565789359956,,,1619.58362604847,1519.75273373559,Julio Urias,Yu Darvish,59.0575261267655,56.4060900390382,14.325663047189803,20.231030983366875,0.6579173037776701,0.3420826962223299,,,,
2022-09-02,2022,0,,ARI,MIL,1475.65083386569,1516.94948368443,0.475125792705962,0.524874207294038,,,1470.15006842436,1527.25750090565,Zach Davies,Eric Lauer,48.7597371475553,53.3024441366301,-13.801969219919249,-2.4381161892714402,0.43634791439717896,0.5636520856028211,,,,
2022-09-02,2022,0,,ANA,HOU,1464.16380611447,1578.16110976691,0.3733045495363655,0.6266954504636345,,,1482.97256196986,1569.82486908797,Shohei Ohtani,Lance McCullers Jr.,57.7383764499111,55.9029366064652,27.708264247938928,-2.8203271254689377,0.45832540012882234,0.5416745998711776,,,,
2022-09-02,2022,0,,STL,CHC,1550.52361407937,1469.2591068075,0.647016666790621,0.352983333209379,,,1532.43238869835,1471.36043989285,Jordan Montgomery,Drew Smyly,57.5206749561286,51.2890315151691,22.880036084846544,6.171288326690432,0.643225229492594,0.356774770507406,,,,
2022-09-02,2022,0,,CHW,MIN,1506.47761733942,1497.8201934419,0.5468598869889367,0.4531401130110633,,,1514.76839775858,1505.97177876253,Davis Martin,Sonny Gray,49.1443573108143,55.9652781675064,-17.20665431859346,21.32729203345383,0.4916019021658003,0.5083980978341998,,,,
2022-09-02,2022,0,,ATL,FLA,1577.92179532897,1463.90632465534,0.6887926588725757,0.3112073411274243,,,1575.4411920904,1474.65666233872,Charlie Morton,Sandy Alcantara,57.9106025715303,61.4021857772044,12.581264567828294,37.33746796209934,0.6405235585208009,0.3594764414791991,,,,
2022-09-02,2022,0,,TBD,NYY,1545.21848370718,1563.36700424747,0.5084201597489076,0.49157984025109236,,,1532.57742462304,1572.17224857461,,,,,,,0.49269830569780576,0.5073016943021942,,,,
2022-09-02,2022,0,,NYM,WSN,1557.28122880607,1429.16021889296,0.7059259885002651,0.2940740114997349,,,1562.21796020713,1434.73453943147,,Josiah Gray,,47.5329548458066,,10.016983280208343,0.7086521525609368,0.29134784743906317,,,,
2022-09-02,2022,0,,DET,KCR,1450.28206518784,1454.8618755621,0.5279188295389112,0.4720811704610888,,,1452.9090698157,1453.19687131175,,,,,,,0.5312900796416243,0.46870992035837566,,,,
2022-09-02,2022,0,,CLE,SEA,1522.11014741813,1529.66882890621,0.523643313294501,0.476356686705499,,,1514.53131081499,1519.08915266924,Zach Plesac,Luis Castillo,49.7715670085773,58.7414677391323,-17.908240915268923,34.937490007655356,0.4540649334737366,0.5459350665262634,,,,
2022-09-02,2022,0,,BOS,TEX,1493.31999130187,1485.57122151403,0.545563399468499,0.45443660053150103,,,1507.19860429401,1481.62308362923,Nick Pivetta,Kohei Arihara,53.3824125546374,47.6228311370537,8.98423497732424,-17.5409252799618,0.6077992293018302,0.39220077069816983,,,,
2022-09-02,2022,0,,BAL,OAK,1503.06695499972,1453.531011644,0.6042742947351499,0.39572570526485007,,,1486.41625161535,1435.25872046885,Dean Kremer,Adam Oller,49.3793682705117,44.3191964389873,-4.023105833549984,-24.60129887657654,0.6329480705383819,0.36705192946161813,,,,
2022-09-02,2022,0,,CIN,COL,1465.28421435019,1457.77532172643,0.5452210336581034,0.45477896634189663,,,1468.71288510547,1452.32675717776,Luis Cessa,Kyle Freeland,46.4564816412495,52.3740736812509,-3.681795497842695,12.15376504551615,0.5417464211346269,0.4582535788653731,,,,
2022-09-02,2022,0,,PIT,TOR,1422.23721231591,1543.70686835246,0.36329750304187547,0.6367024969581245,,,1423.35623245638,1547.89167739423,Tyler Beede,Alek Manoah,46.3926680566185,57.9797046098732,-4.531051348253463,23.245929322706576,0.32268523337628463,0.6773147666237154,,,,
2022-09-01,2022,0,,ARI,MIL,1475.65083386569,1516.94948368443,0.475125792705962,0.524874207294038,,,1470.15006842436,1527.25750090565,Merrill Kelly,Brandon Woodruff,57.3528127132989,57.520505753003,26.58548593907569,17.38677340768119,0.4706884511323788,0.5293115488676212,,,,
2022-09-01,2022,0,,ATL,COL,1577.92179532897,1457.77532172643,0.6963070995994725,0.30369290040052754,,,1575.4411920904,1452.32675717776,Spencer Strider,Chad Kuhl,57.3912377956618,46.7888635021528,10.140250121246362,-14.096722796244912,0.728371914884587,0.27162808511541303,,,,
2022-09-01,2022,0,,BOS,TEX,1493.31999130187,1485.57122151403,0.545563399468499,0.45443660053150103,,,1507.19860429401,1481.62308362923,Rich Hill,Glenn Otto,50.3216495952883,49.5890862664539,-5.401350931616523,-8.299526171780881,0.5754758204824582,0.42452417951754184,,,,
2022-09-01,2022,0,,CLE,BAL,1522.11014741813,1503.06695499972,0.5616291544423051,0.4383708455576949,,,1514.53131081499,1486.41625161535,Shane Bieber,Kyle Bradish,59.9516076025242,46.5710955118515,29.937949876281504,-17.2219877992529,0.6391029511241412,0.36089704887585883,,,,
2022-09-01,2022,0,,NYM,LAD,1557.28122880607,1619.76697157209,0.44483998754653126,0.5551600124534688,,,1562.21796020713,1619.58362604847,Chris Bassitt,Dustin May,56.8725085475753,51.4057412502194,8.281588796993091,-21.63772587257688,0.4950404646416269,0.5049595353583731,,,,
2022-09-01,2022,0,,WSN,OAK,1429.16021889296,1453.531011644,0.4994663865393813,0.5005336134606186,,,1434.73453943147,1435.25872046885,Cade Cavalli,JP Sears,47.4,51.693455673621,9.392095504917316,10.057719526201874,0.5327794262101604,0.4672205737898396,,,,
2022-09-01,2022,0,,CHW,KCR,1506.47761733942,1454.8618755621,0.6071335854039372,0.39286641459606275,,,1514.76839775858,1453.19687131175,Johnny Cueto,Kris Bubic,54.3783192996867,47.5192870184254,7.392967029106826,-8.006306794426278,0.6413514495058494,0.35864855049415056,,,,
2022-09-01,2022,0,,DET,SEA,1450.28206518784,1529.66882890621,0.4209604634484253,0.5790395365515747,,,1452.9090698157,1519.08915266924,Eduardo Rodriguez,Logan Gilbert,52.8549220114262,51.3549479037788,10.061074229237839,0.22084678149391834,0.45359315532255495,0.546406844677445,,,,
2022-08-31,2022,0,,ARI,PHI,1475.65083386569,1533.29589664927,0.4517316495018946,0.5482683504981054,,,1470.15006842436,1538.29282238671,Tommy Henry,,49.6387587123201,,-9.670567865524697,,0.4337768086135148,0.5662231913864852,,,,
2022-08-31,2022,0,,ANA,NYY,1464.16380611447,1563.36700424747,0.39343299958271566,0.6065670004172843,,,1482.97256196986,1572.17224857461,Patrick Sandoval,Gerrit Cole,53.2643301180449,59.9118192165855,6.680246488167795,18.55765166138624,0.3908617333800583,0.6091382666199416,,,,
2022-08-31,2022,0,,CHW,KCR,1506.47761733942,1454.8618755621,0.6071335854039372,0.39286641459606275,,,1514.76839775858,1453.19687131175,Lance Lynn,Brady Singer,54.4683264076648,55.8838168201698,7.816000436603876,31.30698327377239,0.5884022646582041,0.4115977353417959,,,,
2022-08-31,2022,0,,MIN,BOS,1497.8201934419,1493.31999130187,0.5409233386594137,0.45907666134058633,,,1505.97177876253,1507.19860429401,Joe Ryan,Michael Wacha,52.6059263864848,55.3339248220563,5.538338662652336,18.156342634193063,0.5146103046882871,0.48538969531171294,,,,
2022-08-31,2022,0,,ATL,COL,1577.92179532897,1457.77532172643,0.6963070995994725,0.30369290040052754,,,1575.4411920904,1452.32675717776,Kyle Wright,Ryan Feltner,52.9361140778867,47.1007561272729,-10.798831352296617,-12.630827458180432,0.7021181115094199,0.29788188849058006,,,,
2022-08-31,2022,0,,NYM,LAD,1557.28122880607,1619.76697157209,0.44483998754653126,0.5551600124534688,,,1562.21796020713,1619.58362604847,Jacob deGrom,Tyler Anderson,67.9671085628236,54.9919484124611,60.42620886866009,-4.782552210040893,0.5456980141274295,0.45430198587257054,,,,
2022-08-31,2022,0,,DET,SEA,1450.28206518784,1529.66882890621,0.4209604634484253,0.5790395365515747,,,1452.9090698157,1519.08915266924,Tyler Alexander,Marco Gonzales,49.0412511514036,49.0730861716549,-7.8631788128683695,-10.503903359488413,0.44334267224837415,0.5566573277516258,,,,
2022-08-31,2022,0,,TOR,CHC,1543.70686835246,1469.2591068075,0.6380038798003234,0.36199612019967664,,,1547.89167739423,1471.36043989285,Mitch White,Justin Steele,50.0368338398779,52.801640035338,-14.085563296271344,13.28054837148428,0.6037637417268971,0.39623625827310294,,,,
2022-08-31,2022,0,,WSN,OAK,1429.16021889296,1453.531011644,0.4994663865393813,0.5005336134606186,,,1434.73453943147,1435.25872046885,Anibal Sanchez,James Kaprielian,47.558038416932,48.2824344964334,10.134876064497723,-5.974080006579846,0.5567218474841208,0.4432781525158792,,,,
2022-08-31,2022,0,,FLA,TBD,1463.90632465534,1545.21848370718,0.4182612302420156,0.5817387697579843,,,1474.65666233872,1532.57742462304,,Drew Rasmussen,,56.2501979835656,,9.727850161318388,0.43807135132888697,0.561928648671113,,,,
2022-08-31,2022,0,,CIN,STL,1465.28421435019,1550.52361407937,0.4127708984234491,0.587229101576551,,,1468.71288510547,1532.43238869835,Mike Minor,Jose Quintana,46.4880530154751,50.9647672757601,-14.259957378673738,-7.932730012885401,0.43411871207883607,0.5658812879211639,,,,
2022-08-31,2022,0,,CLE,BAL,1522.11014741813,1503.06695499972,0.5616291544423051,0.4383708455576949,,,1514.53131081499,1486.41625161535,Triston McKenzie,Jordan Lyles,58.3753738835476,49.8475633857493,22.529651397091502,-1.82258879193327,0.6083021965071249,0.3916978034928751,,,,
2022-08-31,2022,0,,SFG,SDP,1513.29490895331,1506.35829255081,0.5444040776339724,0.45559592236602764,,,1503.32216831074,1519.75273373559,Alex Wood,Joe Musgrove,51.3663841960407,55.4083177076717,-10.249790473253228,15.541501025944331,0.4738006573355782,0.5261993426644218,,,,
2022-08-31,2022,0,,MIL,PIT,1516.94948368443,1422.23721231591,0.6644888182040638,0.3355111817959362,,,1527.25750090565,1423.35623245638,Freddy Peralta,Bryse Wilson,56.2335284322558,44.822846596812,11.33798000016936,-11.909212209344004,0.7047624441139471,0.29523755588605294,,,,
2022-08-31,2022,0,,TEX,HOU,1485.57122151403,1578.16110976691,0.4025538841368161,0.5974461158631839,,,1481.62308362923,1569.82486908797,Martin Perez,Luis Garcia,55.7986371802351,52.0554615636529,20.88536312299076,-20.903459826686742,0.46778982264477176,0.5322101773552282,,,,
2022-08-30,2022,0,,SFG,SDP,1513.29490895331,1506.35829255081,0.5444040776339724,0.45559592236602764,,,1503.32216831074,1519.75273373559,Logan Webb,Blake Snell,54.4622838981596,53.1424440385821,4.300938126705599,4.8918947812232085,0.5100414866961573,0.48995851330384266,,,,
2022-08-30,2022,0,,ARI,PHI,1475.65083386569,1533.29589664927,0.4517316495018946,0.5482683504981054,,,1470.15006842436,1538.29282238671,Madison Bumgarner,Aaron Nola,47.2566922547346,61.8049452872613,-20.866280216176524,27.160571470769266,0.37038374452000855,0.6296162554799914,,,,
2022-08-30,2022,0,,ANA,NYY,1464.16380611447,1563.36700424747,0.39343299958271566,0.6065670004172843,,,1482.97256196986,1572.17224857461,,Jameson Taillon,,54.1691741415795,,-8.43278019114197,0.41651387094796866,0.5834861290520313,,,,
2022-08-30,2022,0,,MIL,PIT,1516.94948368443,1422.23721231591,0.6644888182040638,0.3355111817959362,,,1527.25750090565,1423.35623245638,Adrian Houser,Mitch Keller,47.9757201186779,46.9594700431762,-27.47371907364679,-1.8670820114322426,0.6431024399726571,0.35689756002734285,,,,
2022-08-30,2022,0,,CHW,KCR,1506.47761733942,1454.8618755621,0.6071335854039372,0.39286641459606275,,,1514.76839775858,1453.19687131175,Lucas Giolito,Jonathan Heasley,51.1009103472158,44.9866592721775,-8.010855047506404,-19.909657201791426,0.6397618206700473,0.3602381793299527,,,,
2022-08-30,2022,0,,TEX,HOU,1485.57122151403,1578.16110976691,0.4025538841368161,0.5974461158631839,,,1481.62308362923,1569.82486908797,Dane Dunning,Framber Valdez,52.7286617072743,57.8446312597271,6.456478400075006,6.3056377448620164,0.4114986801448992,0.5885013198551008,,,,
2022-08-30,2022,0,,MIN,BOS,1497.8201934419,1493.31999130187,0.5409233386594137,0.45907666134058633,,,1505.97177876253,1507.19860429401,Chris Archer,Kutter Crawford,50.3695306900502,47.4693438307108,-4.972721110590312,-18.80718802513078,0.5524885347030196,0.4475114652969804,,,,
2022-08-30,2022,0,,ATL,COL,1577.92179532897,1457.77532172643,0.6963070995994725,0.30369290040052754,,,1575.4411920904,1452.32675717776,Max Fried,Jose Urena,61.1000624959141,43.7597784980613,27.571726212432175,-28.33342231547496,0.7633395079579264,0.23666049204207362,,,,
2022-08-30,2022,0,,NYM,LAD,1557.28122880607,1619.76697157209,0.44483998754653126,0.5551600124534688,,,1562.21796020713,1619.58362604847,Taijuan Walker,Andrew Heaney,51.5371776826192,52.3825933080605,-16.794466268300575,-17.04652120072371,0.46033743698174967,0.5396625630182503,,,,
2022-08-30,2022,0,,DET,SEA,1450.28206518784,1529.66882890621,0.4209604634484253,0.5790395365515747,,,1452.9090698157,1519.08915266924,Matt Manning,George Kirby,50.817981338951,52.6863052927705,0.4874530686044132,6.4782265097549,0.43217879593799774,0.5678212040620023,,,,
2022-08-30,2022,0,,TOR,CHC,1543.70686835246,1469.2591068075,0.6380038798003234,0.36199612019967664,,,1547.89167739423,1471.36043989285,Kevin Gausman,Marcus Stroman,56.772395365608,53.0763883402717,17.57157587466012,14.571865404672646,0.644734233562234,0.355265766437766,,,,
2022-08-30,2022,0,,WSN,OAK,1429.16021889296,1453.531011644,0.4994663865393813,0.5005336134606186,,,1434.73453943147,1435.25872046885,Erick Fedde,Cole Irvin,46.3655735754704,53.9967796607875,4.530291309628202,20.883342265884426,0.5162442249689326,0.48375577503106737,,,,
2022-08-30,2022,0,,FLA,TBD,1463.90632465534,1545.21848370718,0.4182612302420156,0.5817387697579843,,,1474.65666233872,1532.57742462304,Jesus Luzardo,Shane McClanahan,51.7194657070427,60.486467528973,-8.171316367660653,29.638317024733183,0.39965333597883496,0.600346664021165,,,,
2022-08-30,2022,0,,CIN,STL,1465.28421435019,1550.52361407937,0.4127708984234491,0.587229101576551,,,1468.71288510547,1532.43238869835,Justin Dunn,Dakota Hudson,48.3617706064033,50.7607419823655,-5.453484701311224,-8.891648891840024,0.4479759223219268,0.5520240776780732,,,,
2022-08-30,2022,0,,CLE,BAL,1522.11014741813,1503.06695499972,0.5616291544423051,0.4383708455576949,,,1514.53131081499,1486.41625161535,Cal Quantrill,Spenser Watkins,54.2032445133759,48.8442935911966,2.9206433572844968,-6.537956826330929,0.5867060943094615,0.4132939056905385,,,,
2022-08-29,2022,0,,SFG,SDP,1513.29490895331,1506.35829255081,0.5444040776339724,0.45559592236602764,,,1503.32216831074,1519.75273373559,Carlos Rodon,Mike Clevinger,59.7969665638682,55.2401852357841,29.373946655536045,14.751278408072599,0.5318139113290138,0.4681860886709862,,,,
2022-08-29,2022,0,,ARI,PHI,1475.65083386569,1533.29589664927,0.4517316495018946,0.5482683504981054,,,1470.15006842436,1538.29282238671,Zac Gallen,Ranger Suarez,59.5732779688105,55.279180723509,37.0216726399802,-3.5105219788665316,0.49544777743882823,0.5045522225611718,,,,
2022-08-29,2022,0,,ANA,NYY,1464.16380611447,1563.36700424747,0.39343299958271566,0.6065670004172843,,,1482.97256196986,1572.17224857461,Jose Suarez,Frankie Montas,48.4865890261196,54.1163147257,-15.775136643881115,-8.681219445775602,0.3949644934192485,0.6050355065807516,,,,
2022-08-29,2022,0,,MIL,PIT,1516.94948368443,1422.23721231591,0.6644888182040638,0.3355111817959362,,,1527.25750090565,1423.35623245638,Corbin Burnes,JT Brubaker,61.2912067667835,49.505967308986,35.109068172449554,10.101455137873808,0.7101358347408113,0.2898641652591887,,,,
2022-08-29,2022,0,,MIN,BOS,1497.8201934419,1493.31999130187,0.5409233386594137,0.45907666134058633,,,1505.97177876253,1507.19860429401,Dylan Bundy,Brayan Bello,50.601995381015,46.242108497568,-3.880137063055734,-24.57519409090194,0.5667913671010568,0.4332086328989432,,,,
2022-08-29,2022,0,,TOR,CHC,1543.70686835246,1469.2591068075,0.6380038798003234,0.36199612019967664,,,1547.89167739423,1471.36043989285,Jose Berrios,,51.3870494986412,,-7.73954970008385,,0.6306259775244089,0.36937402247559115,,,,
2022-08-29,2022,0,,FLA,LAD,1463.90632465534,1619.76697157209,0.3188523615824712,0.6811476384175288,,,1474.65666233872,1619.58362604847,Pablo Lopez,Tony Gonsolin,52.8754312484649,58.4934990750254,-2.738278322976323,11.67473590401131,0.31451830033382183,0.6854816996661781,,,,
2022-08-29,2022,0,,CIN,STL,1465.28421435019,1550.52361407937,0.4127708984234491,0.587229101576551,,,1468.71288510547,1532.43238869835,,Miles Mikolas,,54.4105233534506,,8.262323552259936,0.4259143274782676,0.5740856725217325,,,,
2022-08-28,2022,0,,STL,ATL,1550.52361407937,1577.92179532897,0.495109780006497,0.504890219993503,,,1532.43238869835,1575.4411920904,Adam Wainwright,Jake Odorizzi,57.6056934871497,50.2535001314042,23.27962318064571,-23.407116900764358,0.5397477050417817,0.4602522949582183,,,,
2022-08-28,2022,0,,SEA,CLE,1529.66882890621,1522.11014741813,0.5452920985758775,0.45470790142412254,,,1519.08915266924,1514.53131081499,Robbie Ray,Aaron Civale,55.8476761124924,51.3940253588411,21.336669362447843,-10.28268666902907,0.5857462088532878,0.41425379114671224,,,,
2022-08-28,2022,0,,OAK,NYY,1453.531011644,1563.36700424747,0.37892543743810664,0.6210745625618934,,,1435.25872046885,1572.17224857461,Zach Logue,Clarke Schmidt,44.9164331559295,47.3174120809662,-21.79428630694821,-40.63606187602446,0.3678339373993269,0.6321660626006731,,,,
